"clinic_name","street_address","city","state","zip_code","county_name","last_updated","clinic_website","phone_number","volume_ordered","federal_allocation","georeferenced_latitude_longitude","total_pfizer_ordered","total_moderna_ordered","total_janssen_ordered"
"Krhc-cameron County Hc-main","90 East 2nd Street","Emporium","Pennsylvania","15834","Cameron","2021-04-07T00:00:00.000","http://www.keystoneruralhealth.com/","1-814-486-1115","100","false","POINT (-78.23554 41.510226)",,,
"Rite Aid Store #10967","6090 Route 30","Greensburg","Pennsylvania","15601","Westmoreland","2021-04-13T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-79.5347388 40.3044978)",,,
"Walmart Store #2909","961 E Columbus Ave","Corry","Pennsylvania","16407","Erie","2021-04-07T00:00:00.000","https://www.walmart.com/cp/1228302",,,"true","POINT (-79.613915 41.932509)",,,
"Trinity Pharmacy a Pharmerica Company","3910 Adler Place Ste 210","Bethlehem (part-lehigh)","Pennsylvania","18017","Northampton","2021-04-26T00:00:00.000","https://pharmerica.com/covid-19-vaccinations/",,,"true","POINT (-75.382306 40.669365)",,,
"Spartan Pharmacy Clairton Blvd","3520 Clairton Blvd","Pittsburgh","Pennsylvania","15227","Allegheny","2021-04-07T00:00:00.000","http://www.spartanpharmacy.com/","1-412-440-5888","1170","false","POINT (-79.982148 40.372921)",,,
"Cvs/pharmacy10377","339 E Lancaster Ave","Wynnewood","Pennsylvania","19096","Montgomery","2021-03-29T00:00:00.000","https://www.cvs.com/immunizations/covid-19-vaccine",,,"true","POINT (-75.266954 39.994825)",,,
"Giant Eagle Pharmacy-37","5 Quaker Village S.c.","Leetsdale","Pennsylvania","15056","Allegheny","2021-04-26T00:00:00.000","https://www.gianteagle.com/covidvaccine",,,"true","POINT (-80.2105248 40.5661982)",,,
"Cvs/pharmacy17379","1200 Baltimore Pike","Springfield","Pa","190642701","Delaware","2021-04-19T00:00:00.000","https://www.cvs.com/immunizations/covid-19-vaccine",,,"true","POINT (-75.349476 39.913635)",,,
"Rite Aid Store #02264","2722 West 9th Street","Chester","Pennsylvania","19013","Delaware","2021-03-22T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-75.394858 39.836118)",,,
"Shoprite 422","107 Kinsley Drive","Brodheadsville","Pennsylvania","18322","Monroe","2021-04-07T00:00:00.000","https://vaccines.shoprite.com/",,,"true","POINT (-75.422151 40.920224)",,,
"Rite Aid Store #01495","101 East Shirley Street","Mt Union","Pennsylvania","17066","Huntingdon","2021-03-22T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-77.879575 40.38274)",,,
"Rite Aid Store #10954","1125 Freeport Road","Pittsburgh","Pennsylvania","15238",,"2021-03-17T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-79.882172 40.487714)",,,
"Goodhealth Medicine Shoppe 1549","1707 Wilmington Rd","New Castle","Pennsylvania","16105","Lawrence","2021-04-26T00:00:00.000",,"724-652-8132","200","false","POINT (-80.354321 41.017873)","0","200","0"
"Rite Aid Store #06712","100 Forbes Avenue","Pittsburgh","Pennsylvania","15222","Allegheny","2021-04-07T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-80.003547 40.440941)",,,
"Rite Aid Store #00856","762 Chester Pike","Prospect Park","Pennsylvania","19076","Delaware","2021-03-22T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-75.305172 39.882912)",,,
"Giant Eagle Pharmacy-35","1717 Cochran Road","Pittsburgh","Pennsylvania","15220","Allegheny","2021-03-29T00:00:00.000","https://www.gianteagle.com/covidvaccine",,,"true","POINT (-80.064243 40.393164)",,,
"Weis Pharmacy-240","1424 Baltimore Street","Hanover","Pennsylvania","17331","York","2021-04-13T00:00:00.000","https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/",,,"true","POINT (-76.960294 39.77259)",,,
"Fulton County Medical Center","Fulton County Medical Center","Mc Connellsburg","Pa","172338559","Fulton","2021-04-13T00:00:00.000",,"717-485-3155","400","false","POINT (-78.008912 39.936749)",,,
"Rite Aid Store #01147","175 Wilson Road","Bentleyville","Pennsylvania","15314","Washington","2021-04-26T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-80.001621 40.12973)",,,
"Hersheycare Pharmacy","475 W Governor Road Ste #2","Hershey","Pennsylvania","17033","Dauphin","2021-03-29T00:00:00.000","http://hersheycare.com/index.shtml","717-534-1450","500","false","POINT (-76.661532 40.271671)",,,
"Giant Pharmacy-6265","1201 Knapp Road","North Wales","Pa","19454","Montgomery","2021-04-19T00:00:00.000","https://www.giantfoodstores.com/covid-19vaccine",,,"false","POINT (-75.253984 40.2333)",,,
"Rite Aid Store #01450","601 Delaware Avenue","Palmerton","Pennsylvania","18071","Carbon","2021-04-19T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-75.601623 40.805094)",,,
"Giant Eagle Pharmacy-70","4007 Washington Rd","Canonsburg","Pennsylvania","15317","Washington","2021-04-26T00:00:00.000","https://www.gianteagle.com/covidvaccine",,,"true","POINT (-80.128583 40.268557)",,,
"Cvs/pharmacy16752","200 Butler Commons","Butler","Pa","160012482","Butler","2021-04-13T00:00:00.000","https://www.cvs.com/immunizations/covid-19-vaccine",,,"true","POINT (-79.941476 40.874926)",,,
"Phn-new Castle Primary Care","1112 South Mill Street","New Castle","Pennsylvania","16101","Lawrence","2021-04-07T00:00:00.000","https://primary-health.net/covid-vaccine-clinics.aspx","724-699-9211","100","false","POINT (-80.343975 40.98809)",,,
"Rite Aid Store #11084","148 Ennis Lane","Towanda","Pennsylvania","18848",,"2021-03-17T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-76.422551 41.767241)",,,
"Rite Aid Store #00264","375 Philadelphia Street","Indiana","Pennsylvania","15701","Indiana","2021-03-22T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-79.145158 40.622918)",,,
"Rite Aid Store #00740","8878 Clearfield Curwensville","Clearfield","Pennsylvania","16830","Clearfield","2021-04-19T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-78.4368172 41.0244155)",,,
"Dao Pharmacy Inc. (dba Rios Pharmacy)","35 South Morton Ave.","Morton","Pennsylvania","19070","Delaware","2021-04-26T00:00:00.000","https://riospharmacy.com/","610-543-1858","200","false","POINT (-75.327982 39.906977)","0","200","0"
"Montgomery County Office of Public Health Vaccination Clinics","1900 Eagle Drive","Norristown","Pennsylvania","19401","Montgomery","2021-04-07T00:00:00.000","https://vaccine.montcopa.org/","833-875-3967",,"false","POINT (-75.335554 40.124393)",,,
"Alixa Rx","1041 Washington Pike","Bridgeville","Pennsylvania","15017","Allegheny","2021-04-26T00:00:00.000","https://www.alixarx.com/","412-319-4900",,"true","POINT (-80.107199 40.366095)",,,
"Rite Aid Store #00561","2968 Elmira Street","Sayre","Pennsylvania","18840","Bradford","2021-03-22T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-76.546932 41.989169)",,,
"Cvs/pharmacy17186","87 Wagner Rd","Monaca","Pennsylvania","150612141","Beaver","2021-04-07T00:00:00.000","https://www.cvs.com/immunizations/covid-19-vaccine",,,"true","POINT (-80.311144 40.680089)",,,
"Rite Aid Store #01963","262 Connellsville Street","Uniontown","Pennsylvania","15401","Fayette","2021-03-29T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier","1-724-438-9799",,"true","POINT (-79.707231 39.900645)",,,
"Cvs/pharmacy16617","1717 Lebanon Church Rd","Pittsburgh","Pa","152361450","Allegheny","2021-04-13T00:00:00.000","https://www.cvs.com/immunizations/covid-19-vaccine",,,"true","POINT (0 0)",,,
"Sams Club Store #6547","611 Lycoming Mall Cir","Muncy","Pennsylvania","17756","Lycoming","2021-04-19T00:00:00.000","https://www.samsclub.com/club/muncy-pa-sams-club/6547","570-546-3513",,"false","POINT (-76.823187 41.239772)",,,
"Weis Pharmacy-20","316 Walnut Street","Newport","Pa","17074","Perry","2021-04-19T00:00:00.000","https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/",,,"true","POINT (-77.13331 40.478211)",,,
"Rite Aid Store #02685","838 Fifth Avenue","Ford City","Pennsylvania","16226","Armstrong","2021-04-19T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-79.531466 40.768628)",,,
"Weis Pharmacy-14","1440 Allegheny Street","Jersey Shore","Pa","17740","Lycoming","2021-04-26T00:00:00.000","https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/",,,"true","POINT (-77.276318 41.20127)",,,
"Cvs Pharmacy #2296","3295 Pa Route 100","Macungie","Pennsylvania","18062","Lehigh","2021-04-26T00:00:00.000","https://www.cvs.com/immunizations/covid-19-vaccine",,,"true","POINT (-75.560578 40.522564)",,,
"Giant Eagle Pharmacy-52","132 Ben Avon Heights Road","Pittsburgh","Pennsylvania","15237","Allegheny","2021-04-26T00:00:00.000","https://www.gianteagle.com/covidvaccine",,,"true","POINT (-80.070186 40.522822)",,,
"Wegmans Pharmacy #098","345 Colannade Blvd.","State College","Pa","16803",,"2021-03-17T00:00:00.000","https://www.wegmans.com/pharmacy/",,,"true","POINT (-77.906416 40.810933)",,,
"Weis Pharmacy-118","501 N. Centre Street","Philipsburg","Pa","16866","Centre","2021-03-29T00:00:00.000","https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4",,,"true","POINT (-78.22405 40.900592)",,,
"Cvs/pharmacy01681","120 East Walnut Street, Clinton Plaza","Lock Haven","Pennsylvania","17745","Clinton","2021-04-26T00:00:00.000","https://www.cvs.com/immunizations/covid-19-vaccine",,,"true","POINT (-77.445186 41.132645)",,,
"Upmc-horizon Transitional Care-shenango","2200 Memorial Drive","Farrell","Pennsylvania","16121","Mercer","2021-04-07T00:00:00.000","https://vaccine.upmc.com/","1-844-876-2822","1170","false","POINT (-80.470636 41.209484)",,,
"Weis Pharmacy-72","500 Pottsville Park Plaza","Pottsville","Pa","17901","Schuylkill","2021-04-26T00:00:00.000","https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/",,,"true","POINT (-76.18442 40.698517)",,,
"Walmart Store #2340","890 E Main St","Ephrata","Pennsylvania","17522","Lancaster","2021-04-26T00:00:00.000","https://www.walmart.com/cp/1228302",,,"true","POINT (-76.154445 40.164328)",,,
"Weis Pharmacy-50","2020 N. 13th Street","Reading","Pa","19604","Berks","2021-04-13T00:00:00.000","https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/",,,"true","POINT (-75.911536 40.365437)",,,
"Wvu Med Fayette Phys Network Connellsvil","224 Memorial Blvd","Connellsville","Pennsylvania","15425","Fayette","2021-04-26T00:00:00.000","https://www.fayettecountypa.org","724-430-3900","1170","false","POINT (-79.594157 40.023986)","1170","0","0"
"Walmart Store #2535","500 Terry Rich Blvd","Saint Clair","Pennsylvania","17970","Schuylkill","2021-04-13T00:00:00.000","https://www.walmart.com/cp/1228302",,,"true","POINT (-76.192164 40.728989)",,,
"Rite Aid Store #11081","556 Union Street","Luzerne","Pennsylvania","18709","Luzerne","2021-04-19T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-75.897327 41.283417)",,,
"Weis Pharmacy-175","1112 W.wyomissing Blvd","West Lawn","Pa","19609","Berks","2021-03-22T00:00:00.000","https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4",,,"true","POINT (-75.993117 40.315036)",,,
"Giant Eagle Pharmacy-2413","2000 Penny Lane Drive","Jeannette","Pennsylvania","15644","Westmoreland","2021-04-07T00:00:00.000","https://www.gianteagle.com/covidvaccine",,,"true","POINT (-79.643437 40.363789)",,,
"Weis Pharmacy-138","1400 Stoney Battery Road","Lancaster","Pennsylvania","17601","Lancaster","2021-03-22T00:00:00.000","https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4",,,"true","POINT (-76.410883 40.065192)",,,
"Rite Aid Store #01496","508 East Second Street","Oil City","Pennsylvania","16301",,"2021-03-17T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-79.70548 41.427146)",,,
"Rite Aid Store #00229","1184 Texas Palmyra Highway","Honesdale","Pennsylvania","18431",,"2021-03-17T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-75.225218 41.553763)",,,
"Butler Memorial Hospital","One Hospital Way","Butler","Pennsylvania","16001","Butler","2021-03-29T00:00:00.000","https://www.butlerhealthsystem.org","1-877-998-2224","3910","false","POINT (-79.9085142 40.8668263)",,,
"Cvs/pharmacy17493","170 S Lycoming Mall Rd","Muncy","Pa","177568152","Lycoming","2021-04-19T00:00:00.000","https://www.cvs.com/immunizations/covid-19-vaccine",,,"true","POINT (-76.832805 41.244277)",,,
"Rite Aid Store #03610","1786-i Columbia Avenue","Columbia","Pennsylvania","17512","Lancaster","2021-03-29T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-76.472692 40.031911)",,,
"Spartan Pharmacy Bethel Park","3400 South Park Rd","Bethel Park","Pennsylvania","15102",,"2021-03-17T00:00:00.000","https://spartanpharmacy.com/immunization/","412-831-1333","1500","false","POINT (-80.057267 40.321882)",,,
"Rite Aid Store #00321","455 North 3rd Street","Oxford","Pennsylvania","19363","Chester","2021-03-22T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-75.97658 39.794843)",,,
"Broad Top Area Med Center-mount Union","95 South Park Street","Mount Union","Pennsylvania","17066","Huntingdon","2021-04-19T00:00:00.000",,"814-542-8627","200","false","POINT (-77.880198 40.381985)",,,
"Vhp Family Health Center","400 17th St","Allentown","Pennsylvania","18104","Lehigh","2021-04-26T00:00:00.000","https://www.lvhn.org/treatments/covid-19-vaccines","610-969-3600","100","false","POINT (-75.5371705 40.6050762)","0","100","0"
"Rite Aid Store #10888","2302 Sheffield Road","Aliquippa","Pennsylvania","15001","Beaver","2021-04-26T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-80.281188 40.606584)",,,
"Rite Aid Store #01071","60 South Water Street","Sharon","Pennsylvania","16146","Mercer","2021-03-29T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-80.5003674 41.2296228)",,,
"Walgreens Store # 9281","5956 Penn Cir. S. # 1","Pittsburgh","Pennsylvania","15206","Allegheny","2021-04-19T00:00:00.000","https://www.walgreens.com/topic/findcare/coronavirus.jsp","1-800-925-4733",,"true","POINT (-79.926648 40.459398)",,,
"Giant Eagle Pharmacy-2416","200 Station Street","Mc Donald","Pennsylvania","15057","Washington","2021-04-07T00:00:00.000","https://www.gianteagle.com/covidvaccine",,,"true","POINT (-80.237004 40.370067)",,,
"Warren General Hospital","2 Crescent Park West","Warren","Pennsylvania","16365","Warren","2021-03-22T00:00:00.000",,"814-723-3300","200","false","POINT (-79.1630555 41.8595125)",,,
"Means-lauf Super Drug","265 Allegheny Blvd","Brookville","Pennsylvania","15825",,"2021-03-17T00:00:00.000","https://meanslauf.com/wait-list","814-849-7504","600","false","POINT (-79.098417 41.175316)",,,
"Mount Nittany Medical Center","Pharmacy Dept","State College","Pennsylvania","16803","Centre","2021-03-22T00:00:00.000","https://www.mountnittanycoronavirus.org/",,"1170","false","POINT (-77.847578 40.821071)",,,
"Rite Aid Store #00819","340 East High Street","Pottstown","Pennsylvania","19464","Montgomery","2021-04-26T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-75.646082 40.245049)",,,
"Rite Aid Store #02277","1799 Third Street","Beaver","Pennsylvania","15009","Beaver","2021-03-22T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-80.336257 40.69968)",,,
"Rite Aid Store #04083","101 5th Street","Charleroi","Pennsylvania","15022","Washington","2021-04-13T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-79.896423 40.139322)",,,
"Weis Pharmacy-190","1020 Northern Blvd","Clarks Summit","Pa","18411","Lackawanna","2021-04-19T00:00:00.000","https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/",,,"true","POINT (-75.691742 41.483928)",,,
"Rite Aid Store #10995","1851 East State Street","Hermitage","Pennsylvania","16148",,"2021-03-17T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-80.475948 41.233359)",,,
"Phn-shamokin Community Health Center","531 North Franklin Street","Shamokin","Pennsylvania","17872",,"2021-03-17T00:00:00.000","https://primary-health.net/covid-vaccine-clinic.aspx","724-699-9211","100","false","POINT (-76.550216 40.791467)",,,
"Rite Aid Store #02474","59 North Main Street","Port Allegany","Pennsylvania","16743",,"2021-03-17T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-78.283881 41.815485)",,,
"Rite Aid Store #00926","1440 East High Street","Waynesburg","Pennsylvania","15370","Greene","2021-04-13T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier","1-724-627-9849",,"true","POINT (-80.168015 39.896096)",,,
"Rite Aid Store #11042","2178 W. Union Blvd.","Bethlehem","Pennsylvania","18018","Lehigh","2021-03-29T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-75.420074 40.626355)",,,
"Family First Health-hannah Penn Center","415 East Boundary Avenue","York","Pennsylvania","17403","York","2021-04-26T00:00:00.000","https://www.familyfirsthealth.org/locations/hannah-penn","717-843-5174","100","false","POINT (-76.715348 39.957265)","0","100","0"
"Upmc-childrens Hospital of Pittsburgh","4401 Penn Avenue","Pittsburgh","Pennsylvania","15224","Allegheny","2021-03-29T00:00:00.000","https://vaccine.upmc.com/","1-844-876-2822","3510","false","POINT (-79.952919 40.466131)",,,
"Rite Aid Store #00321","455 North 3rd Street","Oxford","Pennsylvania","19363","Chester","2021-04-26T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-75.97658 39.794843)",,,
"Rite Aid Store #11076","420 Tioga West Plz Ste 110","Tunkhannock","Pennsylvania","18657","Wyoming","2021-04-26T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-75.961376 41.54249)",,,
"Walmart Store #1591","6535 Grayson Rd","Harrisburg","Pennsylvania","17111","Dauphin","2021-04-19T00:00:00.000","https://www.walmart.com/cp/1228302",,,"true","POINT (-76.773965 40.26207)",,,
"Cvs/pharmacy17680","749 N Krocks Rd","Allentown","Pa","18106","Lehigh","2021-03-29T00:00:00.000","https://www.cvs.com/immunizations/covid-19-vaccine",,,"true","POINT (-75.563959 40.565093)",,,
"Walmart Store #3514","50 Foster Brook Blvd","Bradford","Pennsylvania","16701","Mckean","2021-04-13T00:00:00.000","https://www.walmart.com/cp/1228302",,,"true","POINT (-78.612942 41.979221)",,,
"Rite Aid Store #00873","500 N. Claude Lord Boulevard","Pottsville","Pennsylvania","17901","Schuylkill","2021-04-07T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-76.211886 40.687029)",,,
