"clinic_name","street_address","city","state","zip_code","county_name","last_updated","clinic_website","phone_number","volume_ordered","federal_allocation","georeferenced_latitude_longitude","total_pfizer_ordered","total_moderna_ordered","total_janssen_ordered"
"VILLAGE PHARMACY AT SPRING HOUSE","1121 N. Bethlehem Pike","Spring House","Pennsylvania","19477","Montgomery","2021-05-03T00:00:00.000",,"215-646-1691",,"false","POINT (-75.225515 40.189307)",,,
"Redners Pharmacy #22","1 Goldstar Plaza","Shenandoah","Pennsylvania","17976","Schuylkill","2021-05-03T00:00:00.000","https://www.rednerspharmacy.com/coronavirus","570-462-0300",,"false","POINT (-76.2029343 40.8215664)",,,
"Primecare Pharmacy Services Inc","310 adams Avenue","Scranton","Pennsylvania","18503","Lackawanna","2021-04-19T00:00:00.000",,"570-343-2448",,"false","POINT (-75.660801 41.408377)",,,
"Weis Pharmacy-79","331 N. Reading Road","Ephrata","PA","17522","Lancaster","2021-04-13T00:00:00.000","https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/",,,"true","POINT (-76.176113 40.192039)",,,
"RITE AID STORE #11075","120 LAUREL PLAZA","PITTSTON","Pennsylvania","18640","Luzerne","2021-03-22T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-75.772758 41.320573)",,,
"Astorino Family Pharmacy","1015 Buffalo street","Franklin","Pennsylvania","16323","Venango","2021-04-26T00:00:00.000",,"814-432-9400","100","false","POINT (-79.827188 41.393523)","0","100","0"
"SLUHHN-Sacred Heart Campus","421 Chew St","Allentown","Pennsylvania","18102","Lehigh","2021-03-22T00:00:00.000","https://www.slhn.org/covid-19/protect-yourself/covid-19-vaccine","1-866-785-8537","2000","false","POINT (-75.468091 40.608047)",,,
"Weis Pharmacy-106","589 PA SR 590","Hamlin","Pennsylvania","18427","Wayne","2021-04-13T00:00:00.000","https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/",,,"true","POINT (-75.357952 41.37054)",,,
"Walgreens Store # 11323","600 GAP NEWPORT PIKE","AVONDALE","Pennsylvania","19311","Chester","2021-04-26T00:00:00.000","https://www.walgreens.com/topic/findcare/coronavirus.jsp","1-800-925-4733",,"true","POINT (-75.792564 39.833903)",,,
"CVS/pharmacy01640","4686 Rte 209, Lykens Valley S/C","Elizabethville","Pennsylvania","17023","Dauphin","2021-05-03T00:00:00.000","https://www.cvs.com/immunizations/covid-19-vaccine","1-800-746-7287",,"true","POINT (-76.81287 40.565076)",,,
"RBJ Enterprises Inc The Med Shoppe 1094","132 West Mahoning Street","Punxsutawney","Pennsylvania","15767","Jefferson","2021-05-03T00:00:00.000",,"814-938-3077",,"true","POINT (-78.971962 40.943376)",,,
"Med-Fast Pharmacy","2003 Sheffield Road","Aliquippa","Pennsylvania","15001","Beaver","2021-04-19T00:00:00.000","https://medfast.com/company/pharmacy-locations/homecare/","1-800-673-1572",,"true","POINT (-80.275505 40.607547)",,,
"CVS/pharmacy05090","551 Harrisburg Ave","Lancaster","Pennsylvania","17604","Lancaster","2021-04-13T00:00:00.000","https://www.cvs.com/immunizations/covid-19-vaccine",,,"true","POINT (-76.334726 40.059594)",,,
"LVPG Family Medicine-Tobyhanna","100 Community Drive","Tobyhanna","Pennsylvania","18466","Monroe","2021-04-26T00:00:00.000","https://www.lvhn.org/treatments/covid-19-vaccines",,"200","false","POINT (-75.37146 41.147698)","0","200","0"
"RITE AID STORE #11054","361 S. CEDAR CREST BLVD","ALLENTOWN","Pennsylvania","18103","Lehigh","2021-04-26T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-75.52224 40.582519)",,,
"Giant Eagle Pharmacy-2492","51 Walsh Road","Pittsburgh","Pennsylvania","15205","Allegheny","2021-03-22T00:00:00.000","https://www.gianteagle.com/covidvaccine",,,"true","POINT (-80.071037 40.439692)",,,
"GIANT PHARMACY-6506","50 E WYNNEWOOD RD STORE #2","Wynnewood","Pennsylvania","19096","Montgomery","2021-04-26T00:00:00.000","https://www.giantfoodstores.com/covid-19vaccine","844.915.1814",,"true","POINT (-75.27513 39.994532)",,,
"Wegmans Pharmacy #077","220 Highland Park Blvd.","Wilkes-Barre","PA","18702","Luzerne","2021-05-03T00:00:00.000","https://www.wegmans.com/pharmacy/",,,"true","POINT (-75.861379 41.23466)",,,
"Wegmans Pharmacy #079","3900 Tilghman Street","Allentown","Pennsylvania","18104","Lehigh","2021-04-07T00:00:00.000","https://www.wegmans.com/pharmacy/",,,"true","POINT (-75.540388 40.594111)",,,
"Weis Pharmacy-41","1204 Millersville Pike","Lancaster","PA","17603","Lancaster","2021-03-29T00:00:00.000","https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4",,,"true","POINT (-76.324798 40.028539)",,,
"VDI-Hershey Pharmacy and Gift Shop","731 Cherry Dr 2","Hershey","Pennsylvania","17033","Dauphin","2021-04-07T00:00:00.000","https://www.hersheypharmacy.com","717-534-1300","1000","false","POINT (-76.657051 40.269463)",,,
"RITE AID STORE #11105","832 NORTH LANSDOWNE AVE.","DREXEL HILL","Pennsylvania","19026","Delaware","2021-03-22T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-75.287534 39.958773)",,,
"BTAMC Pediatric and Fam Hlth Care Center","6678 Towne Center Blvd","Huntingdon","Pennsylvania","16652","Huntingdon","2021-03-29T00:00:00.000",,"814-506-8490","200","false","POINT (-78.047176 40.493735)",,,
"PHN-Clarion Community Health Center","30 Pinnacle Drive","Clarion","Pennsylvania","16214","Clarion","2021-03-29T00:00:00.000","https://primary-health.net/covid-vaccine-clinic.aspx","724-699-9211","100","false","POINT (-79.369825 41.199305)",,,
"The Medicine Shoppe","100 Hazle Street","Wilkes Barre","Pennsylvania","18702","Luzerne","2021-04-19T00:00:00.000","https://wilkesbarre.medicineshoppe.com/","570-823-0511",,"true","POINT (-75.891274 41.238438)",,,
"RITE AID STORE #01699","9141 RIDGE ROAD","GIRARD","Pennsylvania","16417","Erie","2021-04-13T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-80.302205 42.009745)",,,
"CVS/pharmacy03598","599 Bell Tavern Blvd","Downingtown","Pennsylvania","19335","Chester","2021-04-07T00:00:00.000","https://www.cvs.com/immunizations/covid-19-vaccine",,,"true","POINT (-75.683611 40.029544)",,,
"CVS/pharmacy05700","3161 Mt. Morris Rd","Waynesburg","Pennsylvania","15370","Greene","2021-04-07T00:00:00.000","https://www.cvs.com/immunizations/covid-19-vaccine",,,"true","POINT (-80.161813 39.89497)",,,
"RITE AID STORE #03620","1550 COLUMBIA AVENUE","LANCASTER","Pennsylvania","17603","Lancaster","2021-04-13T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-76.343846 40.037938)",,,
"Giant Eagle Pharmacy-2491","400 Northtowne Square","Gibsonia","Pennsylvania","15044",,"2021-03-17T00:00:00.000","https://www.gianteagle.com/covidvaccine","1-724-443-7979",,"true","POINT (-79.940572 40.635717)",,,
"PHN-Schuylkill Community Health Center","210 Sunbury Street","Minersville","Pennsylvania","17954","Schuylkill","2021-04-07T00:00:00.000","https://primary-health.net/covid-vaccine-clinic.aspx","724-699-9211","100","false","POINT (-76.260883 40.691099)",,,
"Giant Eagle Pharmacy-68","5990 UNIVERSITY BLVD","Coraopolis","Pennsylvania","15108","Allegheny","2021-05-03T00:00:00.000","https://www.gianteagle.com/covidvaccine","1-412-269-0254",,"true","POINT (-80.217714 40.520301)",,,
"RITE AID STORE #03412","1800-1814 MORNINGSIDE AVENUE","PITTSBURGH","Pennsylvania","15206","Allegheny","2021-04-26T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-79.927171 40.48642)",,,
"CVS/pharmacy02514","702 Chester Pike","Sharon Hill","Pennsylvania","19079","Delaware","2021-04-26T00:00:00.000","https://www.cvs.com/immunizations/covid-19-vaccine",,,"true","POINT (-75.26828 39.912119)",,,
"Wellspan York Hospital","1001 S .George","York","Pennsylvania","17405","York","2021-04-26T00:00:00.000","https://www.wellspan.org/covid19","855-851-3641","2340","false","POINT (-76.71850692 39.94653337)","2340","0","0"
"RITE AID STORE #11023","300 S. FAYETTE STREET","SHIPPENSBURG","Pennsylvania","17257","Cumberland","2021-04-13T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-77.520462 40.044378)",,,
"RITE AID STORE #00558","1441 OLD YORK ROAD","ABINGTON","Pennsylvania","19001","Montgomery","2021-03-29T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-75.117154 40.123125)",,,
"Chambersburg Hospital (Wellspan Summit)","112 N. 7th Street","Chambersburg","Pennsylvania","17201","Franklin","2021-04-13T00:00:00.000","https://www.wellspan.org/covid19","855-851-3641","1170","false","POINT (-77.647373 39.934882)",,,
"Cornerstone Care-Clairton","559 Miller Avenue","Clairton","PA","150251746","Allegheny","2021-03-29T00:00:00.000","http://www.cornerstonecare.com","412-226-5454","100","false","POINT (-79.883306 40.293298)",,,
"CVS/pharmacy01681","120 East Walnut Street, Clinton Plaza","Lock Haven","Pennsylvania","17745","Clinton","2021-04-19T00:00:00.000","https://www.cvs.com/immunizations/covid-19-vaccine",,,"true","POINT (-77.445186 41.132645)",,,
"ShopRite 422","107 Kinsley Drive","Brodheadsville","Pennsylvania","18322","Monroe","2021-03-22T00:00:00.000","https://vaccines.shoprite.com/",,,"true","POINT (-75.422151 40.920224)",,,
"RITE AID STORE #04284","3601 WALNUT STREET","HARRISBURG","Pennsylvania","17109","Dauphin","2021-03-29T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-76.836911 40.288253)",,,
"Newhard Pharmacy","1001 Main Street","Northampton","Pennsylvania","18067","Northampton","2021-04-19T00:00:00.000","https://www.newhardpharmacy.com","610-262-6721",,"false","POINT (-75.488386 40.678614)",,,
"Walmart Store #1945","1169 S MAIN ST","MANSFIELD","Pennsylvania","16933","Tioga","2021-05-03T00:00:00.000","https://www.walmart.com/cp/1228302","833-886-0023",,"true","POINT (-77.069885 41.783311)",,,
"Brockie Pharmatech at Langhorne","275 N PINE ST","Langhorne","Pennsylvania","19047","Bucks","2021-04-19T00:00:00.000",,"215-757-8553",,"true","POINT (-74.918377 40.180159)",,,
"Walmart Store #1887","1015 N LOYALSOCK AVE","MONTOURSVILLE","Pennsylvania","17754","Lycoming","2021-04-26T00:00:00.000","https://www.walmart.com/cp/1228302",,,"true","POINT (-76.915581 41.261371)",,,
"Weis Pharmacy-182","5020 Route 873","Schnecksville","PA","18078","Lehigh","2021-04-26T00:00:00.000","https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/",,,"true","POINT (-75.613901 40.676068)",,,
"RITE AID STORE #11064","791 SCRANTON CARBONDALE HWY","EYNON","Pennsylvania","18403","Lackawanna","2021-04-19T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-75.5518426 41.490547)",,,
"RITE AID STORE #10899","3200 OREGON DRIVE","LOWER BURRELL","Pennsylvania","15068","Westmoreland","2021-04-26T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-79.701497 40.584561)",,,
"GIANT PHARMACY-6005","6560 CARLISLE PIKE","MECHANICSBURG","PA","17050","Cumberland","2021-04-26T00:00:00.000","https://www.giantfoodstores.com/covid-19vaccine","844.915.1814",,"false","POINT (-77.030004 40.246196)",,,
"SHREE ANJANEYA LLC","801 W MAIN ST","Lansdale","Pennsylvania","19446","Montgomery","2021-05-03T00:00:00.000",,"267-737-8484","200","false","POINT (-75.267954 40.232248)","0","200","0"
"RITE AID STORE #10990","31 NORTH JEFFERSON STREET","NEW CASTLE","Pennsylvania","16101","Lawrence","2021-03-22T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-80.347295 41.000448)",,,
"Weis Pharmacy-197","65 Meadow Green Drive","Mifflinburg","PA","17844","Union","2021-03-22T00:00:00.000","https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4",,,"true","POINT (-77.03143 40.924573)",,,
"Yorke Pharmacy","5524 new falls road","Levittown","Pennsylvania","19056",,"2021-03-17T00:00:00.000","https://www.mygnp.com/pharmacies/yorke-pharmacy-levittown-pa-19056/","215-945-5700","200","false","POINT (-74.871472 40.14314)",,,
"Modnur Prescription Pharmacy Inc","52 Keefer Dr","Mercersburg","Pennsylvania","17236","Franklin","2021-05-03T00:00:00.000","https://www.modnurrx.com/","717-328-3612",,"true","POINT (-77.900381 39.840101)",,,
"RITE AID STORE #04818","4965 CARLISLE PIKE","Mechanicsburg","Pennsylvania","17055","Cumberland","2021-04-13T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-76.987283 40.189546)",,,
"RITE AID STORE #11009","5430 PEACH STREET","ERIE","Pennsylvania","16509","Erie","2021-04-07T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-80.093535 42.075354)",,,
"RITE AID STORE #03364","1303 SHOEMAKER STREET","NANTY GLO","Pennsylvania","15943","Cambria","2021-05-03T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-78.83627 40.467793)",,,
"Chester County Vaccine Clinic","Church Street","Phoenixville","Pennsylvania","19460","Chester","2021-04-19T00:00:00.000","https://chesterpaprod.service-now.com/vam","610-344-6225",,"false","POINT (-75.5252664 40.1247625)",,,
"RITE AID STORE #11053","1628 SOUTH FOURTH STREET","ALLENTOWN","Pennsylvania","18103","Lehigh","2021-04-19T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-75.459083 40.58458)",,,
"RITE AID STORE #10893","1200 PITTSBURGH STREET","CHESWICK","Pennsylvania","15024","Allegheny","2021-03-22T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-79.804131 40.540989)",,,
"AHOLD USA-GIANT PHARMACY-6313","2174 WEST UNION BOULEVARD","BETHLEHEM","PA","18018","Lehigh","2021-04-26T00:00:00.000","https://www.giantfoodstores.com/covid-19vaccine","844.915.1814",,"false","POINT (-75.419166 40.6265)",,,
"RITE AID STORE #11058","241 NORTH FIRST STREET","LEHIGHTON","Pennsylvania","18235",,"2021-03-17T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-75.708902 40.836197)",,,
"Giant Eagle Pharmacy-6386","1700 New Butler Rd.","New Castle","Pennsylvania","16101","Lawrence","2021-04-26T00:00:00.000","https://www.gianteagle.com/covidvaccine",,,"true","POINT (-80.311466 40.985448)",,,
"VDI-Brockway Drug Co Inc","1365 Main Street","Brockway","Pennsylvania","15824","Jefferson","2021-04-07T00:00:00.000","https://www.brockwaydrug.com/","814-268-3305",,"false","POINT (-78.786934 41.246994)",,,
"KRHC-Cameron County HC-MAIN","90 East 2nd Street","Emporium","Pennsylvania","15834","Cameron","2021-04-13T00:00:00.000","http://www.keystoneruralhealth.com/","1-814-486-1115","100","false","POINT (-78.23554 41.510226)",,,
"RITE AID STORE #02442","950 EAST BALTIMORE PIKE","YEADON","Pennsylvania","19050","Delaware","2021-04-13T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-75.265414 39.935088)",,,
"GEISINGER-LEWISTOWN HOSPITAL","400 Highland Ave","Lewistown","Pennsylvania","17044","Mifflin","2021-04-07T00:00:00.000","https://www.geisinger.org/covidvax","570-284-3657","1170","false","POINT (-77.567472 40.617902)",,,
"RITE AID STORE #01021","401-403 SOUTH MAIN STREET","OLD FORGE","Pennsylvania","18518","Lackawanna","2021-04-26T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-75.737063 41.369066)",,,
"Towne Drugs","227 Commercial Ave","ASPINWALL","Pennsylvania","15215","Allegheny","2021-05-03T00:00:00.000","https://www.townedrugsrx.com/","412-782-2244","600","false","POINT (-79.904291 40.490298)","0","600","0"
"Weis Pharmacy-127","4300 Linglestown Road","Harrisburg","Pennsylvania","17112","Dauphin","2021-03-22T00:00:00.000","https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4",,,"true","POINT (-76.825854 40.336115)",,,
"RITE AID STORE #02478","129 EAST CENTRE STREET","ASHLAND","Pennsylvania","17921","Schuylkill","2021-04-07T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-76.332059 40.78381)",,,
"RITE AID STORE #01632","20 SOUTH RIVER STREET","PLAINS","Pennsylvania","18705","Luzerne","2021-05-03T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-75.857553 41.277227)",,,
"RITE AID STORE #03389","2674 EGYPT ROAD","AUDUBON","Pennsylvania","19403","Montgomery","2021-03-22T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-75.408417 40.130215)",,,
"RITE AID STORE #10894","1021 FIRST AVENUE","CONWAY","Pennsylvania","15027","Beaver","2021-04-19T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-80.23872 40.660066)",,,
"Walmart Store #2543","390 ROUTE 315 HWY","PITTSTON","Pennsylvania","18640","Luzerne","2021-05-03T00:00:00.000","https://www.walmart.com/cp/1228302","833-886-0023",,"true","POINT (-75.761982 41.308633)",,,
"Wilkes-Barre General Hospital","575 North River Street","Wilkes Barre","Pennsylvania","18764","Luzerne","2021-03-22T00:00:00.000","https://primary-health.net/covid-vaccine-clinic.aspx","570-552-1795","2000","false","POINT (-75.868071 41.258461)",,,
"Giant Eagle Pharmacy-471","475 Ben Franklin Rd S","Indiana","Pennsylvania","15701","Indiana","2021-04-13T00:00:00.000","https://www.gianteagle.com/covidvaccine",,,"true","POINT (-79.191387 40.614027)",,,
"RITE AID STORE #10994","135 SOUTH MARKET STREET","NEW WILMINGTON","Pennsylvania","16142","Lawrence","2021-04-26T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-80.333017 41.121823)",,,
"CVS Pharmacy # 960","1520 Northampton Street","Easton","Pennsylvania","18042","Northampton","2021-04-26T00:00:00.000","https://www.cvs.com/immunizations/covid-19-vaccine",,,"true","POINT (-75.232566 40.690025)",,,
"CVS/pharmacy16616","2250 Chemical Rd","Plymouth Meeting","PA","194621716","Montgomery","2021-04-13T00:00:00.000","https://www.cvs.com/immunizations/covid-19-vaccine",,,"true","POINT (-75.29308 40.101202)",,,
"Giant Eagle Pharmacy-2491","400 Northtowne Square","Gibsonia","Pennsylvania","15044","Allegheny","2021-03-29T00:00:00.000","https://www.gianteagle.com/covidvaccine","1-724-443-7979",,"true","POINT (-79.940572 40.635717)",,,
"Wellness Pharmacy Services","1427 Horsham Road","North Wales","Pennsylvania","19454",,"2021-03-17T00:00:00.000","https://www.wellnessltc.com/covid-vaccine","215-550-1317","4000","false","POINT (-75.207789 40.225087)",,,
"PHN-New Castle Primary Care","1112 South Mill Street","New Castle","Pennsylvania","16101","Lawrence","2021-04-19T00:00:00.000","https://primary-health.net/covid-vaccine-clinics.aspx","724-699-9211","100","false","POINT (-80.343975 40.98809)",,,
"RITE AID STORE #11073","400 WEST SECOND STREET","BERWICK","Pennsylvania","18603","Columbia","2021-03-22T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-76.239317 41.05271)",,,
"CVS/pharmacy07677","165 South Richland Ave.","York","Pennsylvania","17404","York","2021-03-29T00:00:00.000","https://www.cvs.com/immunizations/covid-19-vaccine",,,"true","POINT (-76.748619 39.953356)",,,
"RITE AID STORE #11151","1395 EAST BOOT ROAD","WEST CHESTER","Pennsylvania","19380","Chester","2021-05-03T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-75.566963 39.997673)",,,
"RITE AID STORE #11171","3215 5TH STREET HIGHWAY","READING","Pennsylvania","19605","Berks","2021-04-13T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-75.941299 40.392384)",,,
"RITE AID STORE #11172","4630 PERKIOMEN AVENUE","READING","Pennsylvania","19606",,"2021-03-17T00:00:00.000",,,,"true","POINT (-75.860972 40.306265)",,,
